employee_id,job_level,department,start_month,status,stage,applicant_id,job_id,gender,assessment_center
emp42272,Entry Level/ Manual,Sales,2015-10-01,hired,Stage 4: Assessment Center,w991TysRAh,3MGjsIEoNc,Female,4
emp42278,Entry Level/ Manual,Sales,2015-10-01,hired,Stage 4: Assessment Center,hEVXXyb0hT,OAhEZYXvYU,Female,4.3
emp42288,Entry Level/ Manual,Sales,2015-10-01,hired,Stage 4: Assessment Center,64GLxg83Bz,PUmD55fo4Z,Male,3.9
emp42292,Entry Level/ Manual,Sales,2015-10-01,hired,Stage 4: Assessment Center,RVvemT14xL,o8R1mvG8Vg,Female,3.9
emp42297,Entry Level/ Manual,Sales,2015-10-01,hired,Stage 4: Assessment Center,gfWSblPWeU,cmU5sLVFrK,Male,3.9
emp42308,Entry Level/ Manual,Sales,2015-10-01,hired,Stage 4: Assessment Center,6qlAKEvZQF,bAWrXBpvP5,Female,3.9
emp42309,Entry Level/ Manual,Sales,2015-10-01,hired,Stage 4: Assessment Center,BYV4w9i1HW,91DECM0seQ,Female,3.9
emp42312,Entry Level/ Manual,Sales,2015-10-01,hired,Stage 4: Assessment Center,CzwNTWGAag,AaSPyo5gJL,Female,4.4
emp42314,Entry Level/ Manual,Sales,2015-10-01,hired,Stage 4: Assessment Center,fgqMI03uiA,7rrWctYRGj,Male,3.8
emp42316,Entry Level/ Manual,Sales,2015-10-01,hired,Stage 4: Assessment Center,W2alfqfoX4,SFVGikwzCl,Male,4.1
emp42318,Entry Level/ Manual,Sales,2015-10-01,hired,Stage 4: Assessment Center,RFyXBdSLYR,owOoOnKi1N,Female,3.7
emp42320,Entry Level/ Manual,Sales,2015-10-01,hired,Stage 4: Assessment Center,DhdoAWwJYy,4HYro45TbJ,Male,4.2
emp42321,Entry Level/ Manual,Sales,2015-10-01,hired,Stage 4: Assessment Center,oE1nA2X4qI,pcZnGO8vAd,Female,4.2
emp42327,Entry Level/ Manual,Sales,2015-10-01,hired,Stage 4: Assessment Center,0BAghLHYRV,yXNXmQB4pN,Female,3.9
emp42331,Entry Level/ Manual,Sales,2015-10-01,hired,Stage 4: Assessment Center,t9dpH8CnQl,hxCa0ZlYLZ,Female,4.1
emp42344,Entry Level/ Manual,Sales,2015-10-01,hired,Stage 4: Assessment Center,Vq3fSDTh6b,kTwC9KB8BS,Female,4.3
emp42346,Entry Level/ Manual,Sales,2015-10-01,hired,Stage 4: Assessment Center,KaRjqiDSJK,jqUs9ne9Os,Male,4.3
emp42350,Entry Level/ Manual,Sales,2015-10-01,hired,Stage 4: Assessment Center,XwaaL1PYMS,I3HSeIPS9v,Female,4.2
emp42353,Entry Level/ Manual,Sales,2015-10-01,hired,Stage 4: Assessment Center,w4uaNsb9T9,zuAlEtoxfQ,Female,4
emp42355,Entry Level/ Manual,Sales,2015-10-01,hired,Stage 4: Assessment Center,EpGdXhjho1,rD9Ykrlwvy,Female,4.1
emp42357,Entry Level/ Manual,Sales,2015-10-01,hired,Stage 4: Assessment Center,2cm7CvKAUk,vPKco3jMye,Female,4
emp42365,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,vuPTPobH0q,k6I85oysG0,Male,3.8
emp42368,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,qxsuYDCtWq,UwRaBPudhG,Male,4.2
emp42370,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,XjQCzFHi8L,g3vZzXWqkt,Male,4.5
emp42372,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,q5XPfVOa4l,Kx3N5pvgsI,Male,4.1
emp42378,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,oGYfBuVxfs,bamTZvjvFf,Female,4.1
emp42384,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,NtTilRLCIc,xXHOpJhRVK,Male,4.1
emp42391,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,YnlBJZ4EgQ,vn7C4pRNHY,Male,4.1
emp42396,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,G9V5gAopQd,1aQHCfbXa8,Male,4.3
emp42402,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,0U120zvVl1,4qfywaL8Wc,Male,4.2
emp42412,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,F7nJuIHP3k,wgVLtMucJY,Female,4.2
emp42413,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,im86QdD9W4,Br5bB5SN1e,Male,3.9
emp42418,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,sLUgsikPX6,hbWpZPZwGs,Male,4.2
emp42421,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,tjoRO5vyRE,G4BUt7lJbR,Male,4.1
emp42424,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,gQ9K9nNTVd,5yXhwGGkNk,Female,4.2
emp42426,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,6V43a1iLIz,enOqbUgJtD,Male,3.9
emp42429,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,1eenicOFhC,q8jVXe2Hl9,Male,4.2
emp42432,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,TJkXjMzbkx,BxRgCsasGw,Male,4.2
emp42433,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,WKEB5vGtD0,s3Hz1kBcRf,Male,3.8
emp42435,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,KbImeZhaII,4aZiAAi19n,Female,3.9
emp42436,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,JZfWzLp35g,eW73KgCfY2,Female,4.4
emp42447,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,0ZZtjL2TRo,SSQkr8eLZk,Female,3.9
emp42448,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,0jSrZrJNkD,CyJWgdPetp,Female,4.1
emp42449,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,ZQLdv6o74F,G20oxTw8bu,Female,4
emp42457,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,igsXJ6T3PB,btrTG6rHSD,Female,4.1
emp42459,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,fq2eAbFqRH,spnTZEya9Z,Male,3.9
emp42460,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,gwhq3xsH75,KXs0kLnWz2,Female,4
emp42463,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,xgD4qxn3SH,6KNraAmc80,Male,3.9
emp42466,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,cwpvEOBxE8,CaXJEIgkaI,Female,4
emp42471,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,BfckCfcHtr,zxl9VdXeng,Female,4.3
emp42473,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,WG9mMN9xVF,oBpbCE6B1h,Male,4.5
emp42475,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,KslLUIGhn6,YXpkXEvsLb,Male,3.9
emp42477,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,MuyueWA7yd,EaWlTZwjTk,Female,4
emp42481,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,jSAcIDFK8s,12iqfYl8EL,Female,4
emp42482,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,H4b7qGGbqx,0XI6jVKWWp,Female,4
emp42484,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,vZY1EWOTVr,NN4A7Hva8z,Male,3.9
emp42497,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,zxBUrvepZh,T0QhVW6aao,Male,4.3
emp42504,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,aTLOoqJ5GH,wesn8j63gk,Male,3.8
emp42510,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,dBI5DNhrJC,T5KPiyS54Q,Male,4.2
emp42516,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,Q6ba7OX0fe,Gpd02pNCH5,Male,4
emp42518,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,zWdnTfMAGw,0u3XRFJ3GF,Female,3.9
emp42521,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,SiooaCPejP,jCK5c1T3gF,Male,3.9
emp42525,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,b0WJbXAQRA,QbG4JPcs75,Female,3.8
emp42527,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,zSYyObLVWK,TqSoWEh4PE,Female,3.9
emp42529,Entry Level/ Manual,Sales,2015-11-01,hired,Stage 4: Assessment Center,MLfQiCzRSY,GyRAmqxxWD,Male,4.2
emp42533,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,bjrx7m4tVD,zmROLHIrCK,Female,3.7
emp42537,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,tr3RdRCalr,JQEVjMUQIK,Male,4
emp42538,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,scz5Tfwz1b,8wITQaCfiA,Male,4.2
emp42540,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,6xgjAPgfq9,Ug9lD2pnEe,Female,4.1
emp42541,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,UEpKyBaQK6,bVfUCbCgo9,Female,3.9
emp42547,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,0NsASYVWxT,GoDOh9uYzK,Male,3.8
emp42548,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,NSME5hkvvZ,EUJHX4GujT,Male,4
emp42549,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,mkgp7FpJUo,jXL8KHDGm8,Male,3.9
emp42551,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,S2EbsmHaVw,P7rigJ88pV,Female,4
emp42559,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,91Y3JXcOe6,DO3jlhDcIg,Female,3.9
emp42561,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,9YeKJJBYCG,1pdw473vm2,Male,3.8
emp42565,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,eTEhpAYU0G,qTjQMM4hhY,Male,4
emp42567,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,PSClKc44F3,JHRHTQpT8B,Female,4.2
emp42568,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,Mj4v5zwQMt,FdPzdGdMfj,Female,4.6
emp42571,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,WEkVOHmsO3,UjBDX7h1C7,Female,3.9
emp42575,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,vg9V4DezLG,nicuOTt7i5,Female,4.1
emp42576,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,tJpaxme5Kl,efVectbmTV,Male,3.8
emp42578,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,F0SRACjq6C,MTlbQMS12e,Female,3.9
emp42579,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,KMv0smbUUA,LFa3uaorOE,Male,3.8
emp42580,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,XlaV6ApIYu,2wkmvzTTtC,Male,4.2
emp42582,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,gcpRB0jnFi,s0Z3m9584A,Male,3.8
emp42590,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,VSAjFCWW6o,qmeKfcJ1zd,Female,3.8
emp42595,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,DlnnlIpKQB,4jZ11pOgK1,Male,4.2
emp42600,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,d5XCJm1nNt,EqdBgBxizh,Male,3.7
emp42606,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,J8qjNU0EhX,uYcp0XWrff,Male,4.2
emp42608,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,n1Y8tkl7SC,BLghqpXIaN,Female,3.9
emp42609,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,VK8yZ5oUKa,lw2biHJ4bZ,Female,4
emp42615,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,99icGU4FTV,GNCMQvoD1Z,Female,4.1
emp42618,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,GaGS3Tu3No,xn8xUt6b2x,Male,4
emp42620,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,jP7DYrxLVp,0mp9gOVeoY,Male,4.1
emp42625,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,GJIqE3lkge,rq3W12l3R0,Male,4.4
emp42627,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,6UQoBMfWyt,HK4CwBRgSv,Male,3.9
emp42628,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,9m3wy1TaLD,ZiFFzt6XhF,Male,4
emp42640,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,ceWB9SOxlZ,0NHWrjjXMZ,Male,4.4
emp42642,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,CcJDQsFgfb,HzgAr56PiV,Male,4.3
emp42646,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,6geM9ivQgV,PUSCVJjs8w,Male,3.8
emp42651,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,xvnyyOJOas,eEkSo0BrWv,Female,3.8
emp42652,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,X3MXoGR7UE,gpQ33pevb4,Male,3.8
emp42656,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,D32nVWvsLP,0qyXwmHGkF,Male,3.9
emp42660,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,70o8rBNCU5,StbfS7vExb,Female,4.5
emp42663,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,sNlG79reJa,a81PjXZqK4,Male,3.8
emp42664,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,XWwUNOGvuZ,ujhCdh55Rt,Male,3.7
emp42667,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,757xO3BUhr,EXyTFV2O0y,Male,3.9
emp42669,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,1L8NI9NdPC,ESAzoMHjyu,Male,4.3
emp42672,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,ur2AIxgvuX,gy2BaN4CJz,Male,4
emp42676,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,iuCZSbFC50,lVVVjt2fza,Male,3.8
emp42679,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,NDWNCzWgzt,QjXOSLQSnn,Female,4.2
emp42685,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,5wMOg3rzbw,2HfuWruonH,Female,3.9
emp42691,Entry Level/ Manual,Sales,2015-12-01,hired,Stage 4: Assessment Center,IffneNFGST,rzwnvNjya2,Male,3.8
emp42695,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,Y7jVwK9CHU,6sBF31B93J,Male,4.1
emp42698,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,nMyoD0cUQw,0RAklVvcrB,Male,4
emp42700,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,UnbffAcGWO,SVWwU93VMo,Female,4.4
emp42701,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,z3Q3a7IwKe,PDnmeqbA4u,Male,3.8
emp42706,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,srInSz3aE6,xfvyDjwtxn,Female,4
emp42707,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,Cx68MsdEQW,cAQqT0g2ao,Female,4.2
emp42709,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,oQB20BIb1G,9e9h8vPkoc,Male,3.8
emp42713,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,PhxgI6lesc,PF85Xqe4jq,Female,4
emp42714,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,1T3kqmOVuP,Y4BHvglAsG,Female,4.4
emp42720,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,FeP4WH2ue1,9te3P1DzM2,Female,3.9
emp42726,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,zHgBVFhO3p,e2IC8B0YGq,Male,3.8
emp42729,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,cZYKbsSTNk,TwiVzBoR84,Male,4
emp42732,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,eKHqHNHc9t,VoapANrtFu,Female,4.1
emp42738,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,XGKlQHmtm8,tbI4XH3VFd,Female,3.9
emp42740,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,xQH5Eb0Xd1,9O2p8UNOz9,Female,4.1
emp42742,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,Zz9JwAxN8p,9HF2ULKWqb,Male,3.9
emp42744,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,eich17hsfd,ZqswB0LpT7,Male,4.3
emp42745,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,i80F613izm,YpzZrDn0V8,Male,4.1
emp42747,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,0q4A4ygiHc,Uq7sfIa7ny,Male,3.9
emp42748,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,Sv2FzaOkUm,cojNECgE9F,Male,3.9
emp42749,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,XbDJx152lq,Z4ZpfLDUhW,Female,4.3
emp42752,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,YvjRJquXiw,xdRH8UlPGT,Female,3.8
emp42754,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,BotkR1g3CL,WIZVF7CcXk,Female,4.4
emp42770,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,lwkvrLcus5,8OfNaog2zy,Female,3.8
emp42771,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,Nc3tEIEiTg,Y5XFJr2LV2,Male,3.9
emp42773,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,I46Lh1pT0b,lVYfoZNum5,Male,3.9
emp42776,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,aZpCnQ7Um4,M2WyDlX6ta,Male,4.3
emp42779,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,PBRsC8i2bQ,FtjzE7gQrp,Male,4.1
emp42785,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,n9RN5KCaBl,VeMq5J2RSw,Male,3.7
emp42788,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,v1lvW3DL4B,w8TfrreOaY,Male,4
emp42793,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,xEAG4x4UTt,02RdotObJb,Female,3.7
emp42794,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,175Lkcnufn,HAS7TPZm1u,Male,4.5
emp42800,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,Pvb93sZxNV,cogxBu27K6,Male,3.8
emp42802,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,N3L3DLdC2k,vtc6YKkUnd,Male,3.8
emp42805,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,5Q5KY8pK95,kuW7EwK9JL,Male,3.8
emp42811,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,J8QiGOnkHm,0MSmbUvjBn,Male,4.3
emp42812,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,z66TgxKNYr,cDPn2ZjWRW,Male,3.8
emp42822,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,sqSe71qyBp,9ZOthMGl3H,Female,3.9
emp42829,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,hCgA4Ptnkj,RIinSm8Ynd,Female,4.1
emp42831,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,sfORDl821M,4VCwuvaIl9,Male,4
emp42833,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,6XzvcDbkJo,ZGiCcEL3Ij,Female,3.9
emp42840,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,a0tXdMuTqg,DtU2WbVbje,Male,3.9
emp42849,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,4AV1m0rB9I,dSb9mbsf7J,Male,3.9
emp42850,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,DpvnPzxhmt,cH26EADPAv,Female,3.9
emp42852,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,gXLicaeZIm,duHQKhb5Wu,Female,4
emp42854,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,TsMRTqgFMv,82XY64bOj9,Male,3.9
emp42855,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,b1HYmUSCN0,DRCXHpxh0o,Female,4.5
emp42863,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,d4fInx9g8v,GeI9wPfIOD,Female,3.9
emp42865,Entry Level/ Manual,Sales,2016-01-01,hired,Stage 4: Assessment Center,COdMza5GT7,XsZ3bsd8jg,Male,4
emp42868,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,Kk7qrVhfZs,G74BvAEoun,Male,4.1
emp42869,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,pGzNYJJndf,EeDj9dz4Pg,Female,3.8
emp42873,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,GGUduh5pZx,GXzW733uyk,Male,4.2
emp42878,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,W3ZHGdvRVE,43Y9XaySE7,Male,3.9
emp42889,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,RIH6HFuSul,qEuiaAzIlP,Male,4.1
emp42893,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,qqpZREzNeE,8fw04wskKl,Male,4.3
emp42896,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,BhwZGcWKWQ,vKXOXzcz2t,Female,3.8
emp42900,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,ZJFw20fyTy,7nfV9o0CEx,Male,4.1
emp42903,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,E5qOn4LhsG,W3TgQ0Vyyh,Male,4
emp42904,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,VAOgT0kRFa,tihQlcgsp8,Female,3.8
emp42907,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,A3fYvYGz5D,JeG8n6ZCJV,Male,3.8
emp42910,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,IVAgik7Y9g,2Rp6hrP8tu,Male,3.8
emp42912,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,OfRKd8R8zU,XWP9pfeLsh,Male,4
emp42919,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,uifXgHrg8l,gdFIb68Vzs,Male,4.2
emp42920,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,nnHhVOBp4G,1whJ0UWMDU,Female,4.1
emp42927,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,m8nrJKFuHO,CPjOsUphad,Male,4.1
emp42928,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,Ft6op1Z7fN,CnvOWSz6e3,Male,4.1
emp42938,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,EAPyhNezwL,oOAdBJu0GE,Male,3.9
emp42940,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,kNrYIzSDpj,rnCO8UEwSU,Female,3.9
emp42950,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,OsLPp1IT09,d9wOSJDNgZ,Female,4.5
emp42952,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,4I7rROREXS,du8fterL82,Female,3.9
emp42954,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,JojUjowApT,TwiOEWPvRr,Female,3.9
emp42957,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,9gg4V3S7LW,G98G4gOQyi,Female,4
emp42962,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,OMitTpurCi,BV5NTUh1sI,Male,4
emp42968,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,w8zGbAtAUh,EIL23BQyJz,Female,3.9
emp42970,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,iCliR37qUi,ORtxZbNyj8,Male,4.4
emp42979,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,ohNoeyI7Je,HIx5LTywhi,Female,3.9
emp42981,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,TPVx0WR4on,O1ANYUAGCe,Male,3.8
emp42988,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,Rpn8rmijG4,FhLkNjnglV,Male,3.9
emp43008,Entry Level/ Manual,Sales,2016-02-01,hired,Stage 4: Assessment Center,K45QLybcuC,dfG9GmJT7k,Male,4.2
emp43011,Entry Level/ Manual,Sales,2016-03-01,hired,Stage 4: Assessment Center,LafAnghwei,hUobS7CWEJ,Female,4
emp43019,Entry Level/ Manual,Sales,2016-03-01,hired,Stage 4: Assessment Center,TF8ixXRdVJ,aiBCUuKMBU,Male,4.3
emp43020,Entry Level/ Manual,Sales,2016-03-01,hired,Stage 4: Assessment Center,CDYasuQJsl,G9HuQ50a7r,Male,3.9
