employee_id,event_date,country,job_level,department,start_date,tenure_years,new_starter
emp107284,2024-10-21,Netherlands,Director/ Head of,Consulting,2022-12-15,4.88,NA
emp128740,2024-10-21,Netherlands,Director/ Head of,Consulting,2021-01-14,5.08,NA
emp119886,2024-10-21,Spain,Manager/ Senior Specialist,R&D,2022-10-29,2.9,NA
emp123622,2024-10-22,France,Entry Level,R&D,2022-11-14,2.49,NA
emp122989,2024-10-22,Germany,Specialist,Customer Service,2024-08-02,2.02,NA
emp101491,2024-10-22,Germany,Specialist,Sales,2024-10-10,1.39,NA
emp102727,2024-10-22,Germany,Manager/ Senior Specialist,Sales,2023-10-28,5.01,NA
emp115392,2024-10-22,Germany,Entry Level,Sales,2024-04-16,2.1,NA
emp110956,2024-10-23,France,Specialist,Consulting,2024-03-28,3.99,NA
emp102361,2024-10-23,France,Specialist,Finance,2023-08-01,3.86,NA
emp119200,2024-10-23,Germany,Entry Level,Consulting,2024-01-19,2.08,NA
emp120625,2024-10-23,Germany,Manager/ Senior Specialist,Consulting,2022-09-17,3.64,NA
emp122322,2024-10-23,Germany,Manager/ Senior Specialist,Consulting,2024-01-02,3.41,NA
emp120097,2024-10-23,Germany,Manager/ Senior Specialist,Customer Service,2021-10-19,3.66,NA
emp129290,2024-10-23,Germany,Director/ Head of,Finance,2023-03-01,4.42,NA
emp108109,2024-10-23,Germany,Entry Level,HR,2024-09-17,2.07,NA
emp117304,2024-10-23,Germany,Entry Level,Sales,2024-07-03,2.08,NA
emp127688,2024-10-23,Germany,Specialist,Sales,2023-02-09,2.56,NA
emp101538,2024-10-24,Germany,Manager/ Senior Specialist,Consulting,2023-01-13,4.37,NA
emp108802,2024-10-24,Germany,Entry Level,Consulting,2023-11-17,1.82,NA
emp120479,2024-10-24,Germany,Entry Level,Consulting,2024-10-19,2.13,NA
emp121808,2024-10-24,Germany,Specialist,Consulting,2024-03-28,3.21,NA
emp114263,2024-10-24,Germany,Manager/ Senior Specialist,R&D,2020-08-06,6.06,NA
emp113617,2024-10-24,Italy,Specialist,Consulting,2023-02-06,2.81,NA
emp125397,2024-10-24,Netherlands,Entry Level,Consulting,2023-07-28,2.18,NA
emp113905,2024-10-24,Netherlands,Specialist,Sales,2023-03-22,3.36,NA
emp124431,2024-10-25,France,Specialist,Consulting,2024-08-29,2.62,NA
emp112738,2024-10-25,France,Entry Level,R&D,2024-03-04,2.76,NA
emp102522,2024-10-25,Germany,Manager/ Senior Specialist,Consulting,2021-08-11,6.21,NA
emp115244,2024-10-25,Germany,Specialist,Consulting,2023-04-09,2.38,NA
emp116870,2024-10-25,Germany,Entry Level,Consulting,2022-12-23,2.61,NA
emp119206,2024-10-25,Germany,Manager/ Senior Specialist,Consulting,2022-01-28,3.96,NA
emp106483,2024-10-25,Germany,Specialist,Customer Service,2023-07-05,3.65,NA
emp113300,2024-10-25,Germany,Manager/ Senior Specialist,R&D,2024-01-23,3.03,NA
emp129971,2024-10-25,Germany,Entry Level,R&D,2024-04-11,2.19,NA
emp102678,2024-10-25,Germany,Entry Level,Sales,2024-07-15,1.37,NA
emp104143,2024-10-25,Netherlands,Manager/ Senior Specialist,R&D,2024-01-28,5.59,NA
emp103045,2024-10-25,Netherlands,Specialist,Sales,2023-10-26,2.66,NA
emp109066,2024-10-25,Spain,Entry Level,R&D,2023-10-16,2.4,NA
emp115213,2024-10-25,Spain,Director/ Head of,R&D,2023-01-04,5.29,NA
emp124119,2024-10-25,Spain,Entry Level,R&D,2024-06-07,2.19,NA
emp116277,2024-10-26,France,Manager/ Senior Specialist,Consulting,2023-07-01,5.52,NA
emp109307,2024-10-26,Germany,Entry Level,Consulting,2023-05-26,2.57,NA
emp113316,2024-10-26,Germany,Entry Level,Consulting,2024-09-07,1.7,NA
emp122930,2024-10-26,Germany,Specialist,Consulting,2024-08-18,2.88,NA
emp117354,2024-10-26,Germany,Specialist,Sales,2023-06-30,3.98,NA
emp115470,2024-10-27,Germany,Specialist,R&D,2023-08-23,3.01,NA
emp125818,2024-10-27,Germany,Entry Level,Sales,2024-02-26,2.59,NA
emp107838,2024-10-27,Netherlands,Manager/ Senior Specialist,Consulting,2021-09-21,5.36,NA
emp115838,2024-10-27,Spain,Entry Level,Customer Service,2024-01-11,2.04,NA
emp110057,2024-10-28,France,Entry Level,Consulting,2024-06-08,2,NA
emp108395,2024-10-28,Germany,Specialist,Consulting,2024-09-25,3.26,NA
emp115172,2024-10-28,Germany,Entry Level,Consulting,2023-06-01,2.12,NA
emp117896,2024-10-28,Germany,Manager/ Senior Specialist,Consulting,2024-03-14,2.27,NA
emp119522,2024-10-28,Germany,Entry Level,Consulting,2023-08-28,2.09,NA
emp121722,2024-10-28,Germany,Specialist,Consulting,2022-11-02,4.28,NA
emp127750,2024-10-28,Germany,Specialist,Consulting,2024-03-10,2.79,NA
emp100583,2024-10-28,Germany,Manager/ Senior Specialist,Customer Service,2023-01-28,4.32,NA
emp107449,2024-10-28,Germany,Manager/ Senior Specialist,Customer Service,2019-03-01,6.22,NA
emp117943,2024-10-28,Germany,Entry Level,Customer Service,2024-05-21,1.65,NA
emp126255,2024-10-28,Germany,Entry Level,Finance,2023-06-01,2.52,NA
emp112366,2024-10-28,Germany,Specialist,Sales,2022-09-23,3.32,NA
emp100488,2024-10-28,Netherlands,Entry Level,Consulting,2024-10-18,2.4,NA
emp109528,2024-10-28,Netherlands,Entry Level,Consulting,2024-10-21,2.59,NA
emp113318,2024-10-28,Netherlands,Entry Level,R&D,2023-11-08,1.8,NA
emp105452,2024-10-29,Germany,Manager/ Senior Specialist,Sales,2022-08-25,3.81,NA
emp108755,2024-10-29,Germany,Entry Level,Sales,2023-04-21,2.38,NA
emp105360,2024-10-29,Italy,Specialist,Sales,2021-05-03,4.08,NA
emp104898,2024-10-29,Spain,Entry Level,Consulting,2022-09-19,2.62,NA
emp107517,2024-10-29,Spain,Manager/ Senior Specialist,Customer Service,2023-04-07,3.68,NA
emp100751,2024-10-30,France,Entry Level,Consulting,2023-06-30,2.26,NA
emp109509,2024-10-30,France,Entry Level,Consulting,2024-07-10,2.98,NA
emp108091,2024-10-30,France,Entry Level,R&D,2024-07-02,1.88,NA
emp103065,2024-10-30,Germany,Manager/ Senior Specialist,Consulting,2023-05-21,3.05,NA
emp125860,2024-10-30,Germany,Specialist,Customer Service,2024-07-26,3.95,NA
emp109501,2024-10-30,Germany,Specialist,Finance,2024-07-20,2.12,NA
emp105695,2024-10-30,Germany,Entry Level,Sales,2024-02-15,2.17,NA
emp104166,2024-10-30,Spain,Entry Level,Consulting,2023-08-26,2.31,NA
emp102458,2024-10-30,Spain,Entry Level,Sales,2024-07-26,2.72,NA
emp101238,2024-10-31,Germany,Entry Level,Consulting,2024-01-01,1.46,NA
emp104833,2024-10-31,Germany,Entry Level,Consulting,2023-12-02,3,NA
emp115346,2024-10-31,Germany,Manager/ Senior Specialist,Consulting,2023-10-20,5.02,NA
emp127700,2024-10-31,Germany,Manager/ Senior Specialist,R&D,2022-08-28,4.15,NA
emp111752,2024-10-31,Spain,Manager/ Senior Specialist,Customer Service,2024-06-15,4.77,NA
emp104361,2024-11-01,Germany,Entry Level,Consulting,2024-10-29,2.25,NA
emp114815,2024-11-01,Germany,Specialist,Consulting,2023-11-26,3.88,NA
emp118813,2024-11-01,Germany,Director/ Head of,Finance,2020-09-17,5.41,NA
emp105742,2024-11-01,Germany,Manager/ Senior Specialist,Marketing,2023-02-08,2.67,NA
emp110581,2024-11-01,Germany,Specialist,Sales,2023-05-29,3.64,NA
emp121340,2024-11-01,Germany,Specialist,Sales,2023-09-19,3.88,NA
emp111414,2024-11-01,Italy,Manager/ Senior Specialist,Sales,2024-08-28,3.93,NA
emp114132,2024-11-01,Spain,Manager/ Senior Specialist,R&D,2024-05-15,1.79,NA
emp113275,2024-11-02,Germany,Entry Level,Consulting,2023-09-22,2.3,NA
emp113589,2024-11-02,Germany,Entry Level,Consulting,2024-06-23,2.41,NA
emp123551,2024-11-02,Germany,Specialist,Consulting,2024-04-28,2.57,NA
emp102270,2024-11-02,Germany,Specialist,Sales,2024-09-27,2.87,NA
emp105555,2024-11-02,Italy,Entry Level,Consulting,2024-05-17,2.11,NA
emp109275,2024-11-02,Italy,Manager/ Senior Specialist,Marketing,2022-08-11,5.84,NA
emp102430,2024-11-02,Netherlands,Entry Level,Consulting,2024-06-16,2.54,NA
emp126744,2024-11-02,Netherlands,Entry Level,Finance,2024-10-30,1.7,NA
emp120249,2024-11-02,Spain,Director/ Head of,Sales,2023-06-12,4.99,NA
emp110167,2024-11-03,France,Entry Level,Consulting,2024-08-21,1.52,NA
emp120103,2024-11-03,France,Specialist,Consulting,2024-04-29,4.36,NA
emp129791,2024-11-03,France,Entry Level,Consulting,2023-10-12,1.95,NA
emp121488,2024-11-03,Germany,Specialist,Consulting,2024-08-24,1.89,NA
emp116758,2024-11-03,Germany,Entry Level,Finance,2024-08-01,2.08,NA
emp120452,2024-11-03,Germany,Specialist,Finance,2024-08-04,3.07,NA
emp105986,2024-11-03,Germany,Entry Level,Marketing,2023-03-16,2.56,NA
emp117526,2024-11-03,Germany,Entry Level,R&D,2024-05-05,1.42,NA
emp126030,2024-11-03,Germany,Specialist,R&D,2023-01-17,3.8,NA
emp105849,2024-11-03,Netherlands,Entry Level,Customer Service,2023-08-12,2.44,NA
emp123699,2024-11-03,Netherlands,Specialist,Sales,2023-04-14,3.37,NA
emp119059,2024-11-03,Spain,Entry Level,Customer Service,2024-07-09,1.09,NA
emp101294,2024-11-03,Spain,Entry Level,R&D,2024-07-29,2.52,NA
emp111401,2024-11-04,Germany,Specialist,Consulting,2024-02-04,3.49,NA
emp115518,2024-11-04,Germany,Director/ Head of,Sales,2022-12-30,6.22,NA
emp105072,2024-11-04,Italy,Entry Level,Sales,2023-04-07,2.86,NA
emp116009,2024-11-04,Netherlands,Entry Level,Consulting,2024-07-21,2.2,NA
emp125900,2024-11-04,Netherlands,Manager/ Senior Specialist,Consulting,2023-07-18,4.69,NA
emp129682,2024-11-04,Netherlands,Manager/ Senior Specialist,Sales,2022-08-17,4.29,NA
emp103123,2024-11-04,Spain,Specialist,Consulting,2023-02-02,3.16,NA
emp106276,2024-11-04,Spain,Manager/ Senior Specialist,HR,2023-07-25,5.74,NA
emp116011,2024-11-05,France,Entry Level,Consulting,2023-04-20,2.39,NA
emp111503,2024-11-05,France,Entry Level,Customer Service,2024-10-15,3.17,NA
emp128626,2024-11-05,France,Specialist,R&D,2023-01-24,4.07,NA
emp125917,2024-11-05,Germany,Entry Level,Consulting,2023-01-14,2.79,NA
emp113879,2024-11-05,Germany,Manager/ Senior Specialist,Marketing,2024-04-02,2.16,NA
emp105937,2024-11-05,Italy,Entry Level,Finance,2023-12-25,2.27,NA
emp117260,2024-11-05,Netherlands,Entry Level,Consulting,2024-09-04,1.41,NA
emp106449,2024-11-06,France,Specialist,Consulting,2024-05-07,3.68,NA
emp114025,2024-11-06,France,Entry Level,Sales,2024-09-26,1.79,NA
emp100770,2024-11-06,Germany,Specialist,Customer Service,2023-05-04,3.67,NA
emp115102,2024-11-06,Germany,Entry Level,Sales,2023-12-03,2.36,NA
emp128859,2024-11-06,Italy,Entry Level,Consulting,2024-10-29,1.78,NA
emp117850,2024-11-06,Netherlands,Entry Level,Consulting,2023-11-09,2.21,NA
emp127942,2024-11-07,France,Specialist,Consulting,2023-11-25,2.54,NA
emp103779,2024-11-07,France,Specialist,HR,2024-10-16,3.25,NA
emp100383,2024-11-07,Germany,Manager/ Senior Specialist,Consulting,2024-06-20,3.68,NA
emp118342,2024-11-07,Germany,Specialist,Consulting,2023-08-10,3.18,NA
emp122161,2024-11-07,Germany,Manager/ Senior Specialist,Consulting,2023-01-27,3.49,NA
emp115114,2024-11-07,Germany,Entry Level,Customer Service,2022-12-06,3.02,NA
emp116917,2024-11-07,Netherlands,Entry Level,Consulting,2024-06-12,1.28,NA
emp101725,2024-11-07,Netherlands,Manager/ Senior Specialist,Sales,2022-10-12,4.16,NA
emp124547,2024-11-07,Netherlands,Manager/ Senior Specialist,Sales,2022-04-05,4.39,NA
emp113527,2024-11-07,Spain,Manager/ Senior Specialist,Customer Service,2024-03-13,4.16,NA
emp111176,2024-11-08,France,Specialist,Consulting,2022-11-04,3.83,NA
emp107821,2024-11-08,France,Specialist,Sales,2021-07-31,3.96,NA
emp113828,2024-11-08,France,Specialist,Sales,2023-12-04,3.71,NA
emp123209,2024-11-08,Germany,Specialist,Consulting,2022-05-09,3.46,NA
emp127004,2024-11-08,Germany,Manager/ Senior Specialist,Consulting,2022-08-31,3.47,NA
emp109454,2024-11-08,Germany,Specialist,Customer Service,2024-01-10,2.72,NA
emp120057,2024-11-08,Germany,Director/ Head of,R&D,2021-03-22,6.89,NA
emp100482,2024-11-08,Italy,Manager/ Senior Specialist,Sales,2022-05-30,5.05,NA
emp109801,2024-11-08,Netherlands,Manager/ Senior Specialist,Consulting,2024-02-24,5.32,NA
emp115111,2024-11-08,Netherlands,Entry Level,Consulting,2023-10-22,3.21,NA
emp108141,2024-11-08,Netherlands,Manager/ Senior Specialist,Customer Service,2023-01-25,5.94,NA
emp119556,2024-11-08,Netherlands,Manager/ Senior Specialist,Sales,2024-08-01,3.72,NA
emp109910,2024-11-08,Spain,Manager/ Senior Specialist,Consulting,2021-08-18,5.69,NA
emp120281,2024-11-09,France,Entry Level,R&D,2023-03-23,2.7,NA
emp116178,2024-11-09,Germany,Manager/ Senior Specialist,Consulting,2022-03-29,3.55,NA
emp121902,2024-11-09,Germany,Specialist,Consulting,2022-09-16,3.48,NA
emp126483,2024-11-09,Germany,Entry Level,Consulting,2024-10-17,1.68,NA
emp113171,2024-11-09,Germany,Entry Level,Sales,2024-02-15,2.37,NA
emp119215,2024-11-09,Germany,Manager/ Senior Specialist,Sales,2023-07-21,5.52,NA
emp116909,2024-11-09,Spain,Specialist,Consulting,2024-01-15,3.88,NA
emp126509,2024-11-10,France,Manager/ Senior Specialist,Customer Service,2024-05-07,4.24,NA
emp122875,2024-11-10,France,Manager/ Senior Specialist,R&D,2024-02-23,1.92,NA
emp129343,2024-11-10,France,Specialist,R&D,2022-09-20,3.27,NA
emp107200,2024-11-10,Germany,Manager/ Senior Specialist,Consulting,2021-01-19,4.3,NA
emp124616,2024-11-10,Germany,Specialist,Consulting,2023-03-15,2.81,NA
emp122483,2024-11-10,Germany,Manager/ Senior Specialist,Sales,2024-02-05,2.21,NA
emp104538,2024-11-10,Italy,Entry Level,Consulting,2023-11-24,2.49,NA
emp128189,2024-11-10,Italy,Specialist,Consulting,2023-10-13,2.39,NA
emp101448,2024-11-10,Italy,Entry Level,R&D,2024-02-27,1.86,NA
emp112576,2024-11-10,Netherlands,Manager/ Senior Specialist,Consulting,2021-04-17,4.72,NA
emp112858,2024-11-10,Netherlands,Director/ Head of,Consulting,2024-11-05,5.68,NA
emp120169,2024-11-10,Spain,Manager/ Senior Specialist,R&D,2020-05-03,5.12,NA
emp117197,2024-11-11,France,Manager/ Senior Specialist,Consulting,2022-10-23,4.15,NA
emp102353,2024-11-11,Germany,Manager/ Senior Specialist,Consulting,2023-01-11,2.76,NA
emp128244,2024-11-11,Germany,Specialist,Consulting,2024-01-08,3.41,NA
emp129116,2024-11-11,Germany,Entry Level,Consulting,2024-04-02,2.39,NA
emp107218,2024-11-11,Germany,Entry Level,R&D,2023-09-17,2.06,NA
emp106427,2024-11-11,Germany,Entry Level,Sales,2023-06-22,2.52,NA
emp113675,2024-11-11,Italy,Specialist,Consulting,2024-11-10,3.04,NA
emp115825,2024-11-11,Netherlands,Entry Level,Consulting,2024-05-19,3.18,NA
emp117009,2024-11-11,Netherlands,Entry Level,Consulting,2023-08-01,2.93,NA
emp128721,2024-11-11,Netherlands,Manager/ Senior Specialist,Consulting,2023-09-02,5.24,NA
emp117697,2024-11-12,France,Specialist,Consulting,2022-11-22,2.7,NA
emp128567,2024-11-12,France,Specialist,Sales,2024-03-08,1.9,NA
emp105481,2024-11-12,Germany,Specialist,Consulting,2023-08-18,3.38,NA
emp124951,2024-11-12,Germany,Entry Level,Consulting,2024-06-17,2.5,NA
emp109068,2024-11-12,Germany,Entry Level,Customer Service,2024-08-23,1.56,NA
emp107731,2024-11-12,Germany,Entry Level,HR,2024-07-05,2.1,NA
emp115827,2024-11-12,Germany,Manager/ Senior Specialist,Marketing,2023-09-23,3.27,NA
emp122383,2024-11-12,Germany,Specialist,R&D,2023-12-12,2.19,NA
emp124612,2024-11-12,Germany,Entry Level,Sales,2023-03-09,2.56,NA
emp126053,2024-11-12,Germany,Manager/ Senior Specialist,Sales,2022-06-10,5.12,NA
emp104982,2024-11-13,France,Manager/ Senior Specialist,Consulting,2024-04-05,4.56,NA
emp112744,2024-11-13,France,Entry Level,Consulting,2024-04-14,1.87,NA
emp107189,2024-11-13,France,Specialist,Marketing,2023-12-21,4.19,NA
emp128635,2024-11-13,Germany,Entry Level,Consulting,2024-10-17,1.37,NA
emp127546,2024-11-13,Germany,Manager/ Senior Specialist,R&D,2023-09-18,3.56,NA
emp129591,2024-11-13,Germany,Entry Level,R&D,2023-12-04,1.57,NA
emp127838,2024-11-13,Germany,Entry Level,Sales,2024-07-13,1.88,NA
emp115645,2024-11-13,Italy,Director/ Head of,Consulting,2023-05-23,6.23,NA
emp122752,2024-11-13,Italy,Specialist,Consulting,2024-07-28,3.15,NA
emp116119,2024-11-13,Italy,Entry Level,Sales,2023-11-03,1.76,NA
emp116484,2024-11-13,Italy,Entry Level,Sales,2023-05-14,2.28,NA
emp108869,2024-11-13,Netherlands,Entry Level,Customer Service,2024-03-31,1.37,NA
emp115784,2024-11-14,France,Specialist,Consulting,2024-10-18,3.05,NA
emp111593,2024-11-14,Germany,Manager/ Senior Specialist,Consulting,2023-12-08,3.4,NA
emp128807,2024-11-14,Germany,Entry Level,R&D,2022-12-01,3.4,NA
emp110323,2024-11-14,Netherlands,Entry Level,Consulting,2023-06-30,3.12,NA
emp125555,2024-11-14,Netherlands,Entry Level,Consulting,2024-01-10,1.55,NA
emp113618,2024-11-14,Spain,Manager/ Senior Specialist,Customer Service,2024-10-16,3.72,NA
emp110857,2024-11-15,France,Manager/ Senior Specialist,Consulting,2024-08-04,4.43,NA
emp125844,2024-11-15,France,Specialist,HR,2024-07-02,2.89,NA
emp116671,2024-11-15,Germany,Specialist,Consulting,2023-07-29,3.98,NA
emp117297,2024-11-15,Germany,Specialist,Consulting,2022-08-18,3.45,NA
emp126874,2024-11-15,Germany,Specialist,R&D,2024-08-26,3.66,NA
emp106752,2024-11-15,Germany,Specialist,Sales,2023-12-20,2.58,NA
emp117790,2024-11-15,Italy,Entry Level,Consulting,2024-06-14,1.41,NA
emp102327,2024-11-15,Netherlands,Entry Level,Consulting,2023-08-12,1.83,NA
emp117143,2024-11-15,Netherlands,Specialist,Consulting,2021-12-21,4.02,NA
emp102015,2024-11-15,Netherlands,Specialist,Customer Service,2024-01-29,3.03,NA
emp108592,2024-11-16,Germany,Specialist,Consulting,2022-03-13,3.43,NA
emp109865,2024-11-16,Germany,Specialist,Consulting,2024-06-30,4.23,NA
emp101561,2024-11-16,Germany,Specialist,HR,2023-09-01,2.28,NA
emp120758,2024-11-16,Germany,Manager/ Senior Specialist,Marketing,2023-06-30,5.2,NA
emp102857,2024-11-16,Germany,Entry Level,Sales,2024-11-09,2.1,NA
emp103672,2024-11-16,Italy,Manager/ Senior Specialist,Consulting,2024-10-14,4.59,NA
emp115069,2024-11-17,France,Manager/ Senior Specialist,Consulting,2022-03-02,3.83,NA
emp122449,2024-11-17,France,Entry Level,Customer Service,2024-09-30,1.51,NA
emp103473,2024-11-17,Germany,Specialist,Consulting,2023-05-09,3.21,NA
emp112380,2024-11-17,Germany,Entry Level,Consulting,2024-11-12,1.28,NA
emp114977,2024-11-17,Germany,Manager/ Senior Specialist,Consulting,2024-05-13,1.81,NA
emp104090,2024-11-17,Germany,Director/ Head of,Customer Service,2024-11-13,4.01,NA
emp100342,2024-11-17,Germany,Entry Level,Finance,2024-07-25,1.23,NA
emp121848,2024-11-17,Germany,Entry Level,R&D,2024-05-09,1.87,NA
emp105774,2024-11-17,Germany,Specialist,Sales,2024-10-10,2.07,NA
emp117866,2024-11-17,Spain,Entry Level,Consulting,2023-06-25,2.05,NA
emp107208,2024-11-18,France,Entry Level,Consulting,2023-10-17,2.82,NA
emp108714,2024-11-18,France,Specialist,Sales,2022-04-30,4.64,NA
emp100327,2024-11-18,Germany,Specialist,Consulting,2024-04-07,1.98,NA
emp108725,2024-11-18,Germany,Specialist,Consulting,2022-07-19,3.08,NA
emp114141,2024-11-18,Germany,Specialist,Consulting,2022-12-24,2.78,NA
emp116341,2024-11-18,Germany,Specialist,Consulting,2024-09-10,3.36,NA
emp119415,2024-11-18,Germany,Manager/ Senior Specialist,Consulting,2022-09-02,3.24,NA
emp123538,2024-11-18,Germany,Specialist,Consulting,2024-05-20,3.92,NA
emp107123,2024-11-18,Germany,Specialist,Finance,2024-09-04,2.27,NA
emp123694,2024-11-18,Germany,Manager/ Senior Specialist,Finance,2024-06-06,2.33,NA
emp113295,2024-11-18,Germany,Specialist,HR,2023-11-17,3.76,NA
emp124524,2024-11-18,Germany,Manager/ Senior Specialist,Sales,2023-05-24,4.61,NA
emp118248,2024-11-18,Italy,Specialist,Consulting,2023-09-06,2.35,NA
emp102928,2024-11-18,Italy,Manager/ Senior Specialist,R&D,2023-04-24,3.75,NA
emp113853,2024-11-18,Netherlands,Specialist,Consulting,2024-04-12,4.19,NA
emp104937,2024-11-18,Netherlands,Manager/ Senior Specialist,Finance,2023-12-04,4.69,NA
emp125552,2024-11-18,Spain,Entry Level,Consulting,2024-01-07,2.24,NA
emp103120,2024-11-19,France,Manager/ Senior Specialist,Customer Service,2023-10-19,3.91,NA
emp122843,2024-11-19,Germany,Director/ Head of,Consulting,2023-12-01,4.23,NA
emp124964,2024-11-19,Germany,Entry Level,Consulting,2024-10-01,1.85,NA
emp127006,2024-11-19,Germany,Specialist,Consulting,2023-02-23,4.85,NA
emp116007,2024-11-19,Germany,Specialist,Customer Service,2022-11-03,3.92,NA
emp124511,2024-11-19,Italy,Specialist,Customer Service,2021-11-24,4,NA
emp122106,2024-11-19,Italy,Entry Level,Finance,2024-09-19,1.98,NA
emp110340,2024-11-20,France,Entry Level,R&D,2024-11-12,1.98,NA
emp105823,2024-11-20,Germany,Manager/ Senior Specialist,Finance,2016-09-19,9.27,NA
emp119325,2024-11-20,Germany,Manager/ Senior Specialist,Marketing,2022-09-12,5.32,NA
emp124132,2024-11-20,Italy,Manager/ Senior Specialist,Consulting,2024-02-09,4.06,NA
emp113352,2024-11-20,Spain,Specialist,Consulting,2024-05-18,1.58,NA
emp105783,2024-11-21,France,Specialist,Consulting,2023-11-20,3.27,NA
emp108744,2024-11-21,Germany,Entry Level,Consulting,2024-05-26,1.87,NA
emp104189,2024-11-21,Germany,Specialist,Customer Service,2023-03-26,2.57,NA
emp124406,2024-11-21,Germany,Manager/ Senior Specialist,R&D,2024-01-13,3.65,NA
emp117337,2024-11-21,Germany,Entry Level,Sales,2024-02-15,2.91,NA
emp118430,2024-11-21,Germany,Entry Level,Sales,2024-07-04,1.5,NA
emp124359,2024-11-21,Germany,Specialist,Sales,2024-10-05,2.08,NA
emp118294,2024-11-21,Netherlands,Entry Level,Consulting,2024-07-18,1.96,NA
emp129753,2024-11-21,Netherlands,Entry Level,Customer Service,2022-12-17,2.5,NA
emp117724,2024-11-21,Spain,Manager/ Senior Specialist,Sales,2023-04-26,2.79,NA
emp100150,2024-11-22,France,Entry Level,Consulting,2024-05-30,2.19,NA
emp106630,2024-11-22,France,Specialist,Consulting,2024-10-15,2.13,NA
emp106364,2024-11-22,France,Specialist,R&D,2024-04-15,4.26,NA
emp113395,2024-11-22,Germany,Specialist,Customer Service,2024-06-24,3.92,NA
