employee_id,job_level,country,department,start_date,leaving_date,tenure_years,employee_status,event_date,event_type,event_id,event_no,update_status
emp109730,Director/ Head of,Germany,Customer Service,2020-01-23,NA,5.27,Current,2023-03-22,Promotion,oMUXM7jKb2,1,historic
emp109730,Director/ Head of,Germany,Customer Service,2020-01-23,NA,5.27,Current,2023-06-15,Promotion,Zh0fgEExWh,2,active
emp109731,Specialist,Italy,Consulting,2019-08-31,2021-03-17,1.54,Leaver,2019-09-04,Promotion,PduATBG9sg,1,active
emp109732,Specialist,Italy,Consulting,2023-02-05,NA,4.29,Current,2023-11-26,Promotion,iI9BPPX1ow,1,historic
emp109732,Specialist,Italy,Consulting,2023-02-05,NA,4.29,Current,2024-01-20,Promotion,TzYlkNHt4P,2,historic
emp109732,Specialist,Italy,Consulting,2023-02-05,NA,4.29,Current,2024-09-20,Salary Increase,tuTznFinOc,3,historic
emp109732,Specialist,Italy,Consulting,2023-02-05,NA,4.29,Current,2024-11-30,Department Change,h7MicLeW2E,4,active
emp109733,Specialist,Germany,R&D,2018-05-30,2020-11-11,2.45,Leaver,2019-03-08,Promotion,ziuUjyyLiP,1,active
emp109735,Entry Level,France,Consulting,2020-02-28,2023-02-04,2.93,Leaver,2022-07-13,Promotion,ESV6tx2KK2,1,historic
emp109735,Entry Level,France,Consulting,2020-02-28,2023-02-04,2.93,Leaver,2022-11-02,Promotion,yRELNo7FVN,2,active
emp109736,Specialist,Germany,Consulting,2020-06-01,2023-03-25,2.81,Leaver,2021-04-04,Salary Increase,wYZbL5KvNi,1,historic
emp109736,Specialist,Germany,Consulting,2020-06-01,2023-03-25,2.81,Leaver,2021-04-05,Promotion,bLl5CsHgzJ,2,active
emp109737,Manager/ Senior Specialist,Italy,Sales,2022-05-26,NA,5.56,Current,2022-10-05,Department Change,lYvyWPYGKH,1,historic
emp109737,Manager/ Senior Specialist,Italy,Sales,2022-05-26,NA,5.56,Current,2023-03-07,Department Change,MzhjZ3CKJn,2,historic
emp109737,Manager/ Senior Specialist,Italy,Sales,2022-05-26,NA,5.56,Current,2023-05-27,Salary Increase,b4wATt9JUa,3,historic
emp109737,Manager/ Senior Specialist,Italy,Sales,2022-05-26,NA,5.56,Current,2023-09-15,Department Change,TpJYlqV8T9,4,active
emp109741,Entry Level,Netherlands,Customer Service,2021-04-26,2023-12-24,2.66,Leaver,2022-08-18,Promotion,MuqT1lXz5L,1,historic
emp109741,Entry Level,Netherlands,Customer Service,2021-04-26,2023-12-24,2.66,Leaver,2023-07-05,Promotion,K0vfnTEjYi,2,active
emp109742,Manager/ Senior Specialist,Germany,Marketing,2022-08-10,NA,4.75,Current,2022-11-02,Promotion,j9VhaMlXet,1,historic
emp109742,Manager/ Senior Specialist,Germany,Marketing,2022-08-10,NA,4.75,Current,2023-04-18,Salary Increase,Ob2mFA1JBP,2,historic
emp109742,Manager/ Senior Specialist,Germany,Marketing,2022-08-10,NA,4.75,Current,2024-09-14,Salary Increase,NDiGbFWE9E,3,active
emp109743,Specialist,Spain,Sales,2019-11-16,2022-06-23,2.6,Leaver,2020-08-24,Promotion,Sc4lgev5ze,1,active
emp109744,Manager/ Senior Specialist,Netherlands,Sales,2019-08-21,2023-10-15,4.15,Leaver,2022-09-06,Promotion,6R38Akp9P1,1,active
emp109745,Entry Level,France,R&D,2020-11-29,2023-04-12,2.37,Leaver,2023-01-22,Promotion,YJ9HpC6hBQ,1,active
emp109747,Specialist,Germany,R&D,2018-03-01,2021-04-18,3.13,Leaver,2018-09-27,Promotion,smZoSpwtpf,1,historic
emp109747,Specialist,Germany,R&D,2018-03-01,2021-04-18,3.13,Leaver,2019-10-16,Salary Increase,zMyCU8M9R7,2,active
emp109748,Entry Level,Germany,Finance,2021-05-15,2023-06-03,2.05,Leaver,2023-02-11,Promotion,M3FveRZFlo,1,active
emp109749,Entry Level,France,Consulting,2018-10-19,2020-12-11,2.15,Leaver,2019-08-11,Promotion,ZqYYhIZTOD,1,historic
emp109749,Entry Level,France,Consulting,2018-10-19,2020-12-11,2.15,Leaver,2019-12-03,Promotion,KpI4QuTMoE,2,active
emp109754,Specialist,Germany,Finance,2019-02-05,2022-01-27,2.98,Leaver,2021-03-08,Parental Leave,xsGOZ03EQH,1,historic
emp109754,Specialist,Germany,Finance,2019-02-05,2022-01-27,2.98,Leaver,2021-08-12,Promotion,Ukra0ZZZJG,2,active
emp109756,Manager/ Senior Specialist,Netherlands,Consulting,2018-04-24,2022-10-15,4.48,Leaver,2018-11-12,Promotion,QrFXSDpoLI,1,historic
emp109756,Manager/ Senior Specialist,Netherlands,Consulting,2018-04-24,2022-10-15,4.48,Leaver,2019-04-19,Salary Increase,LhHleQsWIl,2,historic
emp109756,Manager/ Senior Specialist,Netherlands,Consulting,2018-04-24,2022-10-15,4.48,Leaver,2019-10-03,Promotion,BHO1ownKwM,3,historic
emp109756,Manager/ Senior Specialist,Netherlands,Consulting,2018-04-24,2022-10-15,4.48,Leaver,2021-06-15,Parental Leave,ZA1h6ICtvi,4,active
emp109757,Specialist,Netherlands,Sales,2024-01-10,NA,1.66,Current,2025-02-08,Promotion,mYus3XIpao,1,active
emp109759,Specialist,Germany,Marketing,2023-05-17,NA,2.99,Current,2023-12-28,Promotion,RQmF4ffzJb,1,active
emp109760,Specialist,Germany,R&D,2017-08-10,2020-11-11,3.25,Leaver,2020-02-04,Salary Increase,Y0xIJWJi2R,1,historic
emp109760,Specialist,Germany,R&D,2017-08-10,2020-11-11,3.25,Leaver,2020-06-01,Promotion,0xISAUFKsx,2,historic
emp109760,Specialist,Germany,R&D,2017-08-10,2020-11-11,3.25,Leaver,2020-08-15,Promotion,PH2r6e4pTs,3,active
emp109762,Manager/ Senior Specialist,Spain,Marketing,2020-07-13,NA,4.78,Current,2022-07-20,Salary Increase,RM9tM21yxK,1,historic
emp109762,Manager/ Senior Specialist,Spain,Marketing,2020-07-13,NA,4.78,Current,2024-06-24,Promotion,cMYsr0VQN7,2,historic
emp109762,Manager/ Senior Specialist,Spain,Marketing,2020-07-13,NA,4.78,Current,2024-07-06,Department Change,KozKIaywpM,3,active
emp109763,Manager/ Senior Specialist,Germany,HR,2024-06-28,NA,2.18,Current,2024-12-18,Promotion,EMIqYTdtge,1,historic
emp109763,Manager/ Senior Specialist,Germany,HR,2024-06-28,NA,2.18,Current,2025-04-10,Promotion,eupDA44jRM,2,active
emp109764,Director/ Head of,Germany,Marketing,2017-06-22,2021-12-11,4.47,Leaver,2017-09-23,Promotion,JuLhmctoCl,1,historic
emp109764,Director/ Head of,Germany,Marketing,2017-06-22,2021-12-11,4.47,Leaver,2017-09-30,Promotion,cJ2HyD56Fc,2,historic
emp109764,Director/ Head of,Germany,Marketing,2017-06-22,2021-12-11,4.47,Leaver,2021-06-19,Department Change,lIhXYZwh4U,3,active
emp109766,Specialist,Netherlands,R&D,2022-04-27,NA,4.21,Current,2023-11-17,Promotion,pcExfZdRNu,1,historic
emp109766,Specialist,Netherlands,R&D,2022-04-27,NA,4.21,Current,2024-08-14,Promotion,aWmuRLtzaA,2,active
emp109767,Entry Level,Netherlands,Consulting,2024-10-08,NA,1.26,Current,2024-10-26,Salary Increase,C2GH6UZVKC,1,active
emp109768,Manager/ Senior Specialist,Spain,Consulting,2023-08-21,NA,6.83,Current,2025-01-01,Promotion,oTSvoQUeVw,1,active
emp109770,Entry Level,Italy,Consulting,2018-12-01,2020-11-08,1.94,Leaver,2019-07-13,Promotion,lRrdr3Jct7,1,active
emp109771,Manager/ Senior Specialist,Netherlands,Consulting,2020-03-28,2025-03-01,4.93,Leaver,2022-01-21,Department Change,aHhKdsE5pc,1,historic
emp109771,Manager/ Senior Specialist,Netherlands,Consulting,2020-03-28,2025-03-01,4.93,Leaver,2022-06-10,Promotion,nNok4dpgoB,2,historic
emp109771,Manager/ Senior Specialist,Netherlands,Consulting,2020-03-28,2025-03-01,4.93,Leaver,2024-02-15,Promotion,zh9UbfE7tI,3,historic
emp109771,Manager/ Senior Specialist,Netherlands,Consulting,2020-03-28,2025-03-01,4.93,Leaver,2024-07-15,Department Change,zpE14hVBtc,4,active
emp109772,Manager/ Senior Specialist,Germany,Consulting,2019-03-20,2023-11-23,4.68,Leaver,2020-03-18,Promotion,WPJJqYrJWc,1,historic
emp109772,Manager/ Senior Specialist,Germany,Consulting,2019-03-20,2023-11-23,4.68,Leaver,2021-07-05,Promotion,nVzjlhKnEx,2,historic
emp109772,Manager/ Senior Specialist,Germany,Consulting,2019-03-20,2023-11-23,4.68,Leaver,2023-06-14,Department Change,5XccSQ7kWn,3,historic
emp109772,Manager/ Senior Specialist,Germany,Consulting,2019-03-20,2023-11-23,4.68,Leaver,2023-09-29,Promotion,IPtEbxNnS9,4,active
emp109773,Specialist,France,Consulting,2018-04-30,2021-06-27,3.16,Leaver,2018-09-26,Promotion,Kx6nnGG69W,1,active
emp109774,Manager/ Senior Specialist,Germany,Marketing,2020-01-15,2023-08-24,3.61,Leaver,2021-08-13,Promotion,BpQYgDvZAo,1,historic
emp109774,Manager/ Senior Specialist,Germany,Marketing,2020-01-15,2023-08-24,3.61,Leaver,2023-05-30,Promotion,jkcWaBnjJi,2,active
emp109775,Entry Level,France,Sales,2023-08-04,NA,2.72,Current,2024-01-15,Promotion,EQrjhSdLHJ,1,historic
emp109775,Entry Level,France,Sales,2023-08-04,NA,2.72,Current,2024-11-08,Salary Increase,iTRtSa5GYZ,2,active
emp109776,Entry Level,France,Finance,2019-08-10,2022-04-05,2.65,Leaver,2020-11-10,Promotion,WMxS8uUZUL,1,active
emp109777,Entry Level,Germany,Consulting,2020-03-05,2021-11-02,1.66,Leaver,2020-09-14,Promotion,YiPGJ7mWgO,1,historic
emp109777,Entry Level,Germany,Consulting,2020-03-05,2021-11-02,1.66,Leaver,2021-10-28,Salary Increase,xQGgLefwB1,2,active
emp109780,Entry Level,Spain,Customer Service,2023-04-18,NA,2.31,Current,2023-07-09,Department Change,3iKKQ9bxyC,1,historic
emp109780,Entry Level,Spain,Customer Service,2023-04-18,NA,2.31,Current,2025-02-19,Promotion,IFta3Rgbud,2,active
emp109782,Specialist,Germany,Consulting,2017-11-11,2020-06-08,2.57,Leaver,2020-05-27,Promotion,5uYbWvpfnm,1,active
emp109783,Manager/ Senior Specialist,Germany,Marketing,2020-10-12,2024-08-10,3.83,Leaver,2022-04-01,Promotion,jvcUXzwJzZ,1,historic
emp109783,Manager/ Senior Specialist,Germany,Marketing,2020-10-12,2024-08-10,3.83,Leaver,2022-11-04,Promotion,a6QgWdA3xX,2,historic
emp109783,Manager/ Senior Specialist,Germany,Marketing,2020-10-12,2024-08-10,3.83,Leaver,2024-07-14,Salary Increase,MafVFwlwlz,3,active
emp109784,Specialist,Netherlands,Marketing,2021-04-20,2023-11-03,2.54,Leaver,2023-10-12,Promotion,hEwpLtKPGH,1,active
emp109786,Manager/ Senior Specialist,Germany,Consulting,2020-09-04,2024-12-16,4.28,Leaver,2022-02-18,Department Change,3mXVx5lddY,1,historic
emp109786,Manager/ Senior Specialist,Germany,Consulting,2020-09-04,2024-12-16,4.28,Leaver,2023-04-03,Promotion,VDDuD5XHr9,2,historic
emp109786,Manager/ Senior Specialist,Germany,Consulting,2020-09-04,2024-12-16,4.28,Leaver,2024-05-26,Promotion,SkZ36fpFu9,3,active
emp109787,Entry Level,Germany,Consulting,2021-10-24,2023-12-17,2.15,Leaver,2023-04-03,Promotion,T1qDWpmOsO,1,historic
emp109787,Entry Level,Germany,Consulting,2021-10-24,2023-12-17,2.15,Leaver,2023-06-03,Promotion,wpHK4kFGEZ,2,active
emp109790,Specialist,France,Sales,2016-12-09,2021-07-17,4.6,Leaver,2018-05-07,Salary Increase,K2YYQlw2xw,1,historic
emp109790,Specialist,France,Sales,2016-12-09,2021-07-17,4.6,Leaver,2021-03-04,Promotion,twugKJmRew,2,active
emp109792,Specialist,Germany,Consulting,2023-04-04,2025-02-19,1.88,Leaver,2024-05-28,Promotion,UTIXn27W7w,1,active
emp109793,Specialist,Netherlands,Consulting,2018-10-15,2020-09-09,1.9,Leaver,2018-10-17,Department Change,gREGt4u60i,1,historic
emp109793,Specialist,Netherlands,Consulting,2018-10-15,2020-09-09,1.9,Leaver,2019-07-04,Salary Increase,2e0W1lV9f1,2,active
emp109795,Specialist,Germany,Consulting,2023-02-28,NA,3.77,Current,2024-05-29,Promotion,PmFCQRKciR,1,historic
emp109795,Specialist,Germany,Consulting,2023-02-28,NA,3.77,Current,2024-07-01,Salary Increase,4SmYmIUeul,2,active
emp109796,Entry Level,Spain,Consulting,2023-11-24,NA,1.73,Current,2025-03-16,Salary Increase,bUuBKTLsDL,1,active
emp109797,Entry Level,Germany,Consulting,2023-06-19,2025-01-30,1.62,Leaver,2024-01-07,Salary Increase,HUnEa9aOXA,1,active
emp109799,Specialist,France,Sales,2020-05-31,2024-08-11,4.2,Leaver,2021-01-04,Department Change,A2JKsFO3lL,1,historic
emp109799,Specialist,France,Sales,2020-05-31,2024-08-11,4.2,Leaver,2022-09-26,Promotion,NELiTpJXUK,2,active
emp109800,Entry Level,Germany,Consulting,2022-11-12,2024-02-25,1.29,Leaver,2023-05-13,Promotion,LLcQ0SYhMR,1,active
emp109801,Manager/ Senior Specialist,Netherlands,Consulting,2024-02-24,NA,5.32,Current,2024-06-27,Promotion,LtV86q05Fx,1,historic
emp109801,Manager/ Senior Specialist,Netherlands,Consulting,2024-02-24,NA,5.32,Current,2024-07-31,Department Change,3LDKxMujTp,2,historic
emp109801,Manager/ Senior Specialist,Netherlands,Consulting,2024-02-24,NA,5.32,Current,2024-09-11,Salary Increase,Cbl7vslIJI,3,historic
emp109801,Manager/ Senior Specialist,Netherlands,Consulting,2024-02-24,NA,5.32,Current,2024-11-08,Promotion,GOQXscZLVe,4,active
emp109802,Entry Level,France,R&D,2019-12-06,2021-08-03,1.66,Leaver,2020-02-08,Salary Increase,VzdDXoBdk3,1,historic
emp109802,Entry Level,France,R&D,2019-12-06,2021-08-03,1.66,Leaver,2020-03-05,Salary Increase,uA8eyS7kIf,2,active
emp109806,Entry Level,Italy,R&D,2024-03-31,NA,1.9,Current,2025-03-25,Promotion,bT5sA9yJu3,1,active
emp109807,Entry Level,Germany,R&D,2021-02-08,2024-08-27,3.55,Leaver,2024-01-27,Promotion,oAwnHAQOAR,1,active
emp109808,Specialist,Germany,Consulting,2024-04-04,NA,2.33,Current,2024-10-24,Salary Increase,TIjT8FSEvh,1,historic
emp109808,Specialist,Germany,Consulting,2024-04-04,NA,2.33,Current,2024-11-16,Salary Increase,f5zu57GKLP,2,active
emp109809,Specialist,France,Consulting,2018-09-08,2020-11-24,2.21,Leaver,2020-07-10,Promotion,ebieG80kDC,1,historic
emp109809,Specialist,France,Consulting,2018-09-08,2020-11-24,2.21,Leaver,2020-11-18,Promotion,VeG4DlvG6a,2,active
emp109810,Specialist,Netherlands,Consulting,2024-04-09,NA,3.23,Current,2024-12-14,Promotion,eX1AyWENrS,1,historic
emp109810,Specialist,Netherlands,Consulting,2024-04-09,NA,3.23,Current,2025-01-24,Promotion,mLOgVr7Mq1,2,historic
emp109810,Specialist,Netherlands,Consulting,2024-04-09,NA,3.23,Current,2025-02-27,Promotion,XUJB8gEpnu,3,active
emp109811,Manager/ Senior Specialist,Germany,Sales,2019-07-30,2023-05-07,3.77,Leaver,2021-09-12,Department Change,olLniT14Uf,1,active
emp109814,Manager/ Senior Specialist,Spain,Consulting,2023-06-29,NA,2.17,Current,2023-08-05,Promotion,tvrcdrvUYC,1,historic
emp109814,Manager/ Senior Specialist,Spain,Consulting,2023-06-29,NA,2.17,Current,2025-03-18,Promotion,22qGfDjYAq,2,active
emp109816,Entry Level,Germany,Consulting,2022-05-09,2024-09-08,2.33,Leaver,2023-08-09,Salary Increase,gNYttmwMav,1,active
emp109817,Entry Level,Italy,Consulting,2019-04-11,2021-09-13,2.42,Leaver,2020-12-05,Promotion,uuDNkqv2GL,1,active
emp109818,Entry Level,Germany,HR,2024-01-09,NA,2.17,Current,2024-08-06,Promotion,tUnBVbcyZe,1,active
emp109819,Specialist,Germany,Sales,2024-02-28,NA,2.93,Current,2024-11-10,Promotion,315rNNrTph,1,historic
emp109819,Specialist,Germany,Sales,2024-02-28,NA,2.93,Current,2025-04-04,Parental Leave,7OvH0XUR3B,2,active
emp109830,Manager/ Senior Specialist,France,Marketing,2022-07-02,NA,5.78,Current,2024-04-15,Salary Increase,9l3WuF2FOF,1,active
emp109831,Entry Level,Germany,R&D,2021-03-10,2023-08-28,2.47,Leaver,2022-06-03,Salary Increase,hpGvn9AWMd,1,historic
emp109831,Entry Level,Germany,R&D,2021-03-10,2023-08-28,2.47,Leaver,2022-10-08,Promotion,qH5frtH4en,2,active
emp109834,Entry Level,Germany,R&D,2024-11-21,NA,2.93,Current,2025-01-26,Promotion,DBLTxkesC8,1,historic
emp109834,Entry Level,Germany,R&D,2024-11-21,NA,2.93,Current,2025-02-27,Promotion,a69YzaDNku,2,historic
emp109834,Entry Level,Germany,R&D,2024-11-21,NA,2.93,Current,2025-04-06,Promotion,Y4SWiYmt80,3,active
emp109835,Entry Level,Germany,Consulting,2018-04-13,2021-07-27,3.29,Leaver,2019-03-04,Promotion,qT2i6oEEvo,1,historic
emp109835,Entry Level,Germany,Consulting,2018-04-13,2021-07-27,3.29,Leaver,2019-07-07,Promotion,TqGIFbUBsd,2,historic
emp109835,Entry Level,Germany,Consulting,2018-04-13,2021-07-27,3.29,Leaver,2020-06-19,Promotion,kBDrQg5sPa,3,active
emp109836,Specialist,Germany,Marketing,2017-09-04,2020-06-27,2.81,Leaver,2018-02-05,Promotion,Kdx6PtwgxW,1,historic
emp109836,Specialist,Germany,Marketing,2017-09-04,2020-06-27,2.81,Leaver,2018-06-25,Promotion,oUxGN6EBsZ,2,active
emp109838,Entry Level,Germany,Customer Service,2020-10-30,2022-08-26,1.82,Leaver,2021-02-06,Promotion,QerO3Zbsd9,1,historic
emp109838,Entry Level,Germany,Customer Service,2020-10-30,2022-08-26,1.82,Leaver,2021-09-28,Promotion,E2HivwoFuz,2,active
emp109840,Entry Level,Germany,R&D,2023-07-20,2025-02-15,1.58,Leaver,2024-12-17,Promotion,ouFpUPJWl2,1,active
emp109846,Entry Level,Germany,Sales,2025-01-29,NA,1.26,Current,2025-03-04,Promotion,XITtENlH2l,1,active
emp109847,Manager/ Senior Specialist,Netherlands,HR,2022-12-08,NA,2.92,Current,2024-12-25,Promotion,gT2YO8868k,1,active
emp109848,Director/ Head of,Spain,Consulting,2024-05-09,NA,5.34,Current,2024-08-27,Promotion,QWJImUhVeU,1,historic
emp109848,Director/ Head of,Spain,Consulting,2024-05-09,NA,5.34,Current,2024-10-26,Promotion,IEovK4P6Df,2,historic
emp109848,Director/ Head of,Spain,Consulting,2024-05-09,NA,5.34,Current,2024-12-13,Promotion,P3l6irsvXr,3,active
emp109849,Entry Level,Germany,Consulting,2021-03-09,2023-07-10,2.34,Leaver,2022-10-07,Parental Leave,7f9ILHn4XN,1,historic
emp109849,Entry Level,Germany,Consulting,2021-03-09,2023-07-10,2.34,Leaver,2022-11-09,Salary Increase,C9ROVAWi1g,2,active
emp109851,Manager/ Senior Specialist,Germany,Finance,2022-07-14,2024-04-11,1.74,Leaver,2023-04-18,Promotion,gPiaKbM1eD,1,active
emp109854,Manager/ Senior Specialist,Spain,HR,2016-12-04,2021-10-09,4.85,Leaver,2017-05-07,Promotion,asFHZVA6DZ,1,historic
emp109854,Manager/ Senior Specialist,Spain,HR,2016-12-04,2021-10-09,4.85,Leaver,2018-09-09,Promotion,AD3IuiG32D,2,historic
emp109854,Manager/ Senior Specialist,Spain,HR,2016-12-04,2021-10-09,4.85,Leaver,2019-04-18,Department Change,JBtewRCWJR,3,active
emp109856,Director/ Head of,Germany,Consulting,2016-01-15,2021-07-03,5.46,Leaver,2017-04-12,Department Change,nucQaXk0tc,1,historic
emp109856,Director/ Head of,Germany,Consulting,2016-01-15,2021-07-03,5.46,Leaver,2017-11-14,Department Change,Oy1fIoV4pg,2,historic
emp109856,Director/ Head of,Germany,Consulting,2016-01-15,2021-07-03,5.46,Leaver,2018-11-02,Salary Increase,z5Q1iky1Ww,3,historic
emp109856,Director/ Head of,Germany,Consulting,2016-01-15,2021-07-03,5.46,Leaver,2019-07-23,Promotion,WqHThYyS53,4,historic
emp109856,Director/ Head of,Germany,Consulting,2016-01-15,2021-07-03,5.46,Leaver,2021-06-20,Promotion,2NMgXxwCg1,5,active
emp109859,Entry Level,Italy,R&D,2022-09-28,2024-10-12,2.04,Leaver,2023-02-05,Promotion,6L7w2ItRnp,1,active
emp109860,Entry Level,France,R&D,2022-11-06,2024-07-08,1.67,Leaver,2022-12-06,Salary Increase,DjuCSALTGZ,1,active
emp109861,Entry Level,France,Marketing,2021-12-23,2024-06-24,2.5,Leaver,2023-10-07,Department Change,NWAgG6OnCW,1,active
emp109862,Specialist,Germany,Sales,2024-04-22,NA,3.31,Current,2024-05-23,Salary Increase,htAYLB6gFL,1,historic
emp109862,Specialist,Germany,Sales,2024-04-22,NA,3.31,Current,2024-06-04,Promotion,fZ6Cq3EUqC,2,historic
emp109862,Specialist,Germany,Sales,2024-04-22,NA,3.31,Current,2024-12-23,Salary Increase,cT2tfRNFik,3,active
emp109863,Manager/ Senior Specialist,Germany,Consulting,2024-02-09,NA,2.77,Current,2025-03-14,Promotion,c17vd6Umw7,1,active
emp109864,Specialist,Spain,R&D,2019-08-12,2023-01-08,3.41,Leaver,2020-10-12,Promotion,ydGd9MtNg1,1,historic
emp109864,Specialist,Spain,R&D,2019-08-12,2023-01-08,3.41,Leaver,2022-06-10,Salary Increase,M2sv9QNQYs,2,active
emp109865,Specialist,Germany,Consulting,2024-06-30,NA,4.23,Current,2024-10-17,Promotion,pE2KocIq3T,1,historic
emp109865,Specialist,Germany,Consulting,2024-06-30,NA,4.23,Current,2024-11-16,Promotion,Ba21jfAE0Y,2,active
emp109866,Entry Level,Germany,Sales,2017-05-14,2020-03-13,2.83,Leaver,2020-01-10,Promotion,1ivzw61hgF,1,active
emp109867,Specialist,France,Customer Service,2021-04-28,2024-10-08,3.45,Leaver,2021-08-10,Salary Increase,DJ5HCri7qn,1,historic
emp109867,Specialist,France,Customer Service,2021-04-28,2024-10-08,3.45,Leaver,2023-04-01,Promotion,UxJ8kEDf2V,2,active
emp109868,Entry Level,France,Consulting,2021-12-02,2024-09-03,2.75,Leaver,2022-09-19,Promotion,u2kws1a6o7,1,historic
emp109868,Entry Level,France,Consulting,2021-12-02,2024-09-03,2.75,Leaver,2023-03-31,Parental Leave,k46dnXG3HD,2,historic
emp109868,Entry Level,France,Consulting,2021-12-02,2024-09-03,2.75,Leaver,2023-06-05,Salary Increase,kCnzx3Fvxn,3,active
emp109870,Entry Level,Germany,Consulting,2024-11-03,NA,2.22,Current,2024-11-22,Department Change,1MdtMY0ycQ,1,historic
emp109870,Entry Level,Germany,Consulting,2024-11-03,NA,2.22,Current,2025-01-11,Salary Increase,HlV1sIIaCc,2,active
emp109871,Entry Level,Germany,Consulting,2020-11-21,2023-08-07,2.71,Leaver,2021-09-05,Promotion,vWHQ7RIkco,1,active
emp109872,Specialist,Italy,Consulting,2024-04-24,NA,2.88,Current,2025-01-08,Salary Increase,8j3idYYY5Y,1,historic
emp109872,Specialist,Italy,Consulting,2024-04-24,NA,2.88,Current,2025-01-25,Salary Increase,nAhBH9Y6bz,2,active
emp109873,Specialist,Germany,Consulting,2020-05-08,2024-01-26,3.72,Leaver,2021-02-23,Promotion,QG3Chycucq,1,historic
emp109873,Specialist,Germany,Consulting,2020-05-08,2024-01-26,3.72,Leaver,2022-06-05,Salary Increase,OX6FOC5y2J,2,historic
emp109873,Specialist,Germany,Consulting,2020-05-08,2024-01-26,3.72,Leaver,2022-07-22,Promotion,VCqQCZSrBr,3,active
emp109874,Entry Level,Germany,Marketing,2020-08-14,2022-08-11,1.99,Leaver,2022-03-27,Promotion,OVKdbVwB42,1,active
emp109876,Manager/ Senior Specialist,Germany,Customer Service,2024-06-20,NA,4.28,Current,2024-11-28,Parental Leave,qjTHgFPI3D,1,active
emp109877,Entry Level,Spain,Consulting,2022-12-05,2025-02-09,2.18,Leaver,2023-11-08,Promotion,4KBNxZdSLK,1,historic
emp109877,Entry Level,Spain,Consulting,2022-12-05,2025-02-09,2.18,Leaver,2025-01-12,Promotion,aNe7AmxV2N,2,active
emp109880,Manager/ Senior Specialist,Germany,Sales,2024-11-01,NA,4.84,Current,2025-03-21,Promotion,pUHkwArCyj,1,active
emp109881,Entry Level,Germany,Consulting,2022-11-16,NA,3.08,Current,2023-11-10,Promotion,u1mtuQzbY3,1,historic
emp109881,Entry Level,Germany,Consulting,2022-11-16,NA,3.08,Current,2024-06-29,Promotion,jdY63PXDQ3,2,active
emp109884,Entry Level,Germany,Consulting,2023-10-02,NA,1.87,Current,2024-01-30,Department Change,LsCloPgKut,1,active
